#Starting year landings data, Syr
1997
#Final year landings data, Fyr
2022
#Landings tonnes, Land
35.73069 12.46824 15.07896 41.43262 50.46805 78.43099 294.69662 52.00875 110.45789 489.93647 646.00733 832.16444 439.48788 1918.56360 1698.71698 1728.78014 3366.09372 2674.07745 2396.98280 2078.99992 2360.09016 2496.00873 1358.10350 2955.77170 4309.36228 4813.19810
#Number of CatDyn BInd indexes, NBInd
9
#Year, index values, standard errors
2014 32640.47 7004.202
2015 36906.74 7926.002
2016 27294.44 7053.478
2017 33458.28 8560.491
2018 27444.64 7614.874
2019 27271.33 7986.130
2020 32217.06 9551.042
2021 41626.95 10286.433
2022 33381.62 8942.782
